   111 -0.106600 0.046400 -0.060400 -0.015818 0.006306 -0.999855 -0.194722 -0.980853 -0.003178 -0.980731 0.194643 0.016743 1.001940
   112 -0.106600 0.046400 -0.060400 -0.194722 -0.980853 -0.003178 0.015818 -0.006306 0.999855 -0.980731 0.194643 0.016743 -0.006457
   113 -0.106600 0.046400 -0.060400 -0.015818 0.006306 -0.999855 -0.194722 -0.980853 -0.003178 -0.980731 0.194643 0.016743 0.000790
   121 -0.102000 0.063100 -0.025600 -0.002177 0.005569 -0.999982 -0.262975 -0.964791 -0.004809 -0.964800 0.262959 0.003565 1.004290
   122 -0.102000 0.063100 -0.025600 -0.002177 0.005569 -0.999982 -0.262975 -0.964791 -0.004809 -0.964800 0.262959 0.003565 -0.005110
   123 -0.102000 0.063100 -0.025600 -0.262975 -0.964791 -0.004809 0.002177 -0.005569 0.999982 -0.964800 0.262959 0.003565 0.000844
   131 -0.108500 0.030200 -0.026600 0.009337 0.001665 -0.999955 -0.092478 -0.995712 -0.002484 -0.995671 0.092496 -0.009143 0.999955
   132 -0.108500 0.030200 -0.026600 0.009337 0.001665 -0.999955 -0.092478 -0.995712 -0.002484 -0.995671 0.092496 -0.009143 -0.006665
   133 -0.108500 0.030200 -0.026600 -0.092478 -0.995712 -0.002484 -0.009337 -0.001665 0.999955 -0.995671 0.092496 -0.009143 0.002253
   141 -0.109900 0.013100 -0.062700 -0.030960 0.002335 -0.999518 -0.036169 -0.999345 -0.001275 -0.998866 0.036112 0.031024 1.001122
   142 -0.109900 0.013100 -0.062700 -0.036169 -0.999345 -0.001275 0.030960 -0.002335 0.999518 -0.998866 0.036112 0.031024 -0.005108
   143 -0.109900 0.013100 -0.062700 -0.030960 0.002335 -0.999518 -0.036169 -0.999345 -0.001275 -0.998866 0.036112 0.031024 0.000911
   211 -0.107400 0.032900 0.008000 -0.047732 0.007348 -0.998833 -0.100945 -0.994889 -0.002528 -0.993746 0.100706 0.048230 0.998808
   212 -0.107400 0.032900 0.008000 -0.100945 -0.994889 -0.002528 0.047732 -0.007348 0.998833 -0.993746 0.100706 0.048230 -0.002897
   213 -0.107400 0.032900 0.008000 -0.047732 0.007348 -0.998833 -0.100945 -0.994889 -0.002528 -0.993746 0.100706 0.048230 0.000310
   221 -0.098900 0.040300 0.041300 -0.341312 0.059491 -0.938066 -0.163189 -0.986590 -0.003180 -0.925675 0.151996 0.346443 1.002959
   222 -0.098900 0.040300 0.041300 -0.341312 0.059491 -0.938066 -0.163189 -0.986590 -0.003180 -0.925675 0.151996 0.346443 -0.007581
   223 -0.098900 0.040300 0.041300 -0.163189 -0.986590 -0.003180 0.341312 -0.059491 0.938066 -0.925675 0.151996 0.346443 0.000782
   231 -0.101100 0.004400 0.040800 -0.342287 0.009177 -0.939551 0.041349 -0.998837 -0.024812 -0.938685 -0.047343 0.341509 1.001058
   232 -0.101100 0.004400 0.040800 -0.342287 0.009177 -0.939551 0.041349 -0.998837 -0.024812 -0.938685 -0.047343 0.341509 -0.005967
   233 -0.101100 0.004400 0.040800 0.041349 -0.998837 -0.024812 0.342287 -0.009177 0.939551 -0.938685 -0.047343 0.341509 0.000522
   241 -0.108300 -0.001100 0.007100 -0.069187 -0.010573 -0.997548 0.089110 -0.996012 0.004415 -0.993616 -0.088586 0.069853 1.000269
   242 -0.108300 -0.001100 0.007100 0.089110 -0.996012 0.004415 0.069187 0.010573 0.997548 -0.993616 -0.088586 0.069853 -0.003278
   243 -0.108300 -0.001100 0.007100 -0.069187 -0.010573 -0.997548 0.089110 -0.996012 0.004415 -0.993616 -0.088586 0.069853 0.000231
   311 -0.086100 0.098800 0.009000 -0.033549 0.117295 -0.992530 -0.484775 -0.870353 -0.086482 -0.873995 0.478252 0.086061 1.002469
   312 -0.086100 0.098800 0.009000 -0.484775 -0.870353 -0.086482 0.033549 -0.117295 0.992530 -0.873995 0.478252 0.086061 -0.003371
   313 -0.086100 0.098800 0.009000 -0.033549 0.117295 -0.992530 -0.484775 -0.870353 -0.086482 -0.873995 0.478252 0.086061 0.000196
   321 -0.088700 0.075700 0.041200 -0.350699 0.118531 -0.928957 -0.371704 -0.928093 0.021906 -0.859562 0.352979 0.369540 1.004072
   322 -0.088700 0.075700 0.041200 -0.350699 0.118531 -0.928957 -0.371704 -0.928093 0.021906 -0.859562 0.352979 0.369540 -0.006678
   323 -0.088700 0.075700 0.041200 -0.371704 -0.928093 0.021906 0.350699 -0.118531 0.928957 -0.859562 0.352979 0.369540 0.001033
   331 -0.070200 0.075800 0.070700 -0.588951 0.226457 -0.775793 -0.390373 -0.920240 0.027682 -0.707647 0.319152 0.630379 1.004324
   332 -0.070200 0.075800 0.070700 -0.390373 -0.920240 0.027682 0.588951 -0.226457 0.775793 -0.707647 0.319152 0.630379 -0.003679
   333 -0.070200 0.075800 0.070700 -0.588951 0.226457 -0.775793 -0.390373 -0.920240 0.027682 -0.707647 0.319152 0.630379 0.000076
   341 -0.100300 0.065900 0.008100 -0.065981 0.024755 -0.997514 -0.288796 -0.957379 -0.004664 -0.955115 0.287770 0.070318 1.001797
   342 -0.100300 0.065900 0.008100 -0.288796 -0.957379 -0.004664 0.065981 -0.024755 0.997514 -0.955115 0.287770 0.070318 -0.005284
   343 -0.100300 0.065900 0.008100 -0.065981 0.024755 -0.997514 -0.288796 -0.957379 -0.004664 -0.955115 0.287770 0.070318 -0.000064
   411 -0.080800 0.041300 0.072000 -0.635652 0.047837 -0.770492 -0.135468 -0.989504 0.050306 -0.759999 0.136354 0.635460 1.006926
   412 -0.080800 0.041300 0.072000 -0.135468 -0.989504 0.050306 0.635652 -0.047837 0.770492 -0.759999 0.136354 0.635460 -0.003404
   413 -0.080800 0.041300 0.072000 -0.635652 0.047837 -0.770492 -0.135468 -0.989504 0.050306 -0.759999 0.136354 0.635460 0.000274
   421 -0.052600 0.040600 0.095200 -0.874974 -0.019697 -0.483770 -0.057649 -0.987831 0.144455 -0.480728 0.154283 0.863190 0.996945
   422 -0.052600 0.040600 0.095200 -0.874974 -0.019697 -0.483770 -0.057649 -0.987831 0.144455 -0.480728 0.154283 0.863190 -0.001009
   423 -0.052600 0.040600 0.095200 -0.057649 -0.987831 0.144455 0.874974 0.019697 0.483770 -0.480728 0.154283 0.863190 0.000770
   431 -0.053700 0.005900 0.096900 -0.870631 -0.017817 -0.491614 0.028860 -0.999470 -0.015052 -0.491086 -0.027293 0.870683 0.999787
   432 -0.053700 0.005900 0.096900 -0.870631 -0.017817 -0.491614 0.028860 -0.999470 -0.015052 -0.491086 -0.027293 0.870683 -0.004703
   433 -0.053700 0.005900 0.096900 0.028860 -0.999470 -0.015052 0.870631 0.017817 0.491614 -0.491086 -0.027293 0.870683 0.000328
   441 -0.082900 0.006200 0.072800 -0.640375 0.002626 -0.768058 0.042383 -0.998351 -0.038713 -0.766893 -0.057344 0.639208 1.005071
   442 -0.082900 0.006200 0.072800 0.042383 -0.998351 -0.038713 0.640375 -0.002626 0.768058 -0.766893 -0.057344 0.639208 -0.004603
   443 -0.082900 0.006200 0.072800 -0.640375 0.002626 -0.768058 0.042383 -0.998351 -0.038713 -0.766893 -0.057344 0.639208 0.001154
   511 -0.063700 0.125400 0.013600 0.012922 0.224956 -0.974283 -0.788194 -0.597272 -0.148380 -0.615290 0.769842 0.169591 1.000427
   512 -0.063700 0.125400 0.013600 -0.788194 -0.597272 -0.148380 -0.012922 -0.224956 0.974283 -0.615290 0.769842 0.169591 -0.003476
   513 -0.063700 0.125400 0.013600 0.012922 0.224956 -0.974283 -0.788194 -0.597272 -0.148380 -0.615290 0.769842 0.169591 0.000862
   521 -0.033200 0.139700 0.017400 0.009649 0.221774 -0.975050 -0.957075 -0.280434 -0.073240 -0.289681 0.933903 0.209548 0.998972
   522 -0.033200 0.139700 0.017400 -0.957075 -0.280434 -0.073240 -0.009649 -0.221774 0.975050 -0.289681 0.933903 0.209548 -0.002276
   523 -0.033200 0.139700 0.017400 0.009649 0.221774 -0.975050 -0.957075 -0.280434 -0.073240 -0.289681 0.933903 0.209548 0.000279
   531 -0.033700 0.127400 0.048500 -0.053044 0.472401 -0.879786 -0.960055 -0.266504 -0.085264 -0.274745 0.840121 0.467667 0.997747
   532 -0.033700 0.127400 0.048500 -0.053044 0.472401 -0.879786 -0.960055 -0.266504 -0.085264 -0.274745 0.840121 0.467667 -0.002079
   533 -0.033700 0.127400 0.048500 -0.960055 -0.266504 -0.085264 0.053044 -0.472401 0.879786 -0.274745 0.840121 0.467667 0.000750
   541 -0.067200 0.108900 0.044300 -0.176154 0.382271 -0.907105 -0.706514 -0.690773 -0.153852 -0.685417 0.613781 0.391762 1.001439
   542 -0.067200 0.108900 0.044300 -0.176154 0.382271 -0.907105 -0.706514 -0.690773 -0.153852 -0.685417 0.613781 0.391762 -0.004992
   543 -0.067200 0.108900 0.044300 -0.706514 -0.690773 -0.153852 0.176154 -0.382271 0.907105 -0.685417 0.613781 0.391762 0.000919
   611 -0.035800 0.104800 0.075000 -0.008975 0.769725 -0.638312 -0.955888 -0.194004 -0.220545 -0.293595 0.608176 0.737512 1.000802
   612 -0.035800 0.104800 0.075000 -0.955888 -0.194004 -0.220545 0.008975 -0.769725 0.638312 -0.293595 0.608176 0.737512 -0.005758
   613 -0.035800 0.104800 0.075000 -0.008975 0.769725 -0.638312 -0.955888 -0.194004 -0.220545 -0.293595 0.608176 0.737512 0.001082
   621 0.000100 0.077500 0.096700 0.000205 0.918779 -0.394773 -0.999994 0.001656 0.003113 0.003513 0.394770 0.918773 0.993291
   622 0.000100 0.077500 0.096700 0.000205 0.918779 -0.394773 -0.999994 0.001656 0.003113 0.003513 0.394770 0.918773 -0.002800
   623 0.000100 0.077500 0.096700 -0.999994 0.001656 0.003113 -0.000205 -0.918779 0.394773 0.003513 0.394770 0.918773 0.000283
   631 -0.018400 0.044000 0.106300 0.007321 0.982834 -0.184347 -0.991316 -0.016979 -0.130400 -0.131291 0.183702 0.974175 0.996865
   632 -0.018400 0.044000 0.106300 -0.991316 -0.016979 -0.130400 -0.007321 -0.982834 0.184347 -0.131291 0.183702 0.974175 -0.005613
   633 -0.018400 0.044000 0.106300 0.007321 0.982834 -0.184347 -0.991316 -0.016979 -0.130400 -0.131291 0.183702 0.974175 0.000306
   641 -0.036800 0.075300 0.092200 -0.027334 0.899466 -0.436136 -0.951950 -0.156529 -0.263230 -0.305034 0.407985 0.860525 0.996699
   642 -0.036800 0.075300 0.092200 -0.027334 0.899466 -0.436136 -0.951950 -0.156529 -0.263230 -0.305034 0.407985 0.860525 -0.002341
   643 -0.036800 0.075300 0.092200 -0.951950 -0.156529 -0.263230 0.027334 -0.899466 0.436136 -0.305034 0.407985 0.860525 0.000901
   711 -0.018500 0.010500 0.109600 -0.989010 -0.011919 -0.147370 0.013237 -0.999879 -0.008210 -0.147254 -0.010070 0.989047 0.993350
   712 -0.018500 0.010500 0.109600 0.013237 -0.999879 -0.008210 0.989010 0.011919 0.147370 -0.147254 -0.010070 0.989047 -0.003406
   713 -0.018500 0.010500 0.109600 -0.989010 -0.011919 -0.147370 0.013237 -0.999879 -0.008210 -0.147254 -0.010070 0.989047 -0.001014
   721 0.018600 0.010500 0.109600 0.988131 -0.007345 -0.153437 0.002552 0.999506 -0.031336 0.153591 0.030573 0.987661 0.993375
   722 0.018600 0.010500 0.109600 0.002552 0.999506 -0.031336 -0.988131 0.007345 0.153437 0.153591 0.030573 0.987661 -0.006266
   723 0.018600 0.010500 0.109600 0.988131 -0.007345 -0.153437 0.002552 0.999506 -0.031336 0.153591 0.030573 0.987661 0.000346
   731 0.018600 -0.023300 0.105900 -0.036078 -0.971119 -0.235854 0.987608 0.001409 -0.156937 0.152737 -0.238594 0.959033 0.992017
   732 0.018600 -0.023300 0.105900 0.987608 0.001409 -0.156937 0.036078 0.971119 0.235854 0.152737 -0.238594 0.959033 -0.004136
   733 0.018600 -0.023300 0.105900 -0.036078 -0.971119 -0.235854 0.987608 0.001409 -0.156937 0.152737 -0.238594 0.959033 0.000326
   741 -0.018500 -0.023700 0.105800 0.039224 -0.970124 -0.239416 0.992600 0.010194 0.120998 -0.114943 -0.242392 0.963345 0.993179
   742 -0.018500 -0.023700 0.105800 0.992600 0.010194 0.120998 -0.039224 0.970124 0.239416 -0.114943 -0.242392 0.963345 -0.004894
   743 -0.018500 -0.023700 0.105800 0.039224 -0.970124 -0.239416 0.992600 0.010194 0.120998 -0.114943 -0.242392 0.963345 -0.000387
   811 0.000100 0.144500 0.018700 -0.000320 0.253571 -0.967317 -0.999963 -0.008384 -0.001830 -0.008573 0.967280 0.253565 0.996374
   812 0.000100 0.144500 0.018700 -0.999963 -0.008384 -0.001830 0.000320 -0.253571 0.967317 -0.008573 0.967280 0.253565 -0.001773
   813 0.000100 0.144500 0.018700 -0.000320 0.253571 -0.967317 -0.999963 -0.008384 -0.001830 -0.008573 0.967280 0.253565 0.000980
   821 0.000100 0.131600 0.050000 0.000699 0.499936 -0.866062 -0.999993 -0.002976 -0.002435 -0.003795 0.866057 0.499930 0.997157
   822 0.000100 0.131600 0.050000 0.000699 0.499936 -0.866062 -0.999993 -0.002976 -0.002435 -0.003795 0.866057 0.499930 -0.002701
   823 0.000100 0.131600 0.050000 -0.999993 -0.002976 -0.002435 -0.000699 -0.499936 0.866062 -0.003795 0.866057 0.499930 0.001301
   911 0.033100 0.139700 0.017300 -0.005356 0.236303 -0.971665 -0.964978 0.253628 0.067016 0.262278 0.937993 0.226669 0.997793
   912 0.033100 0.139700 0.017300 -0.964978 0.253628 0.067016 0.005356 -0.236303 0.971665 0.262278 0.937993 0.226669 -0.003290
   913 0.033100 0.139700 0.017300 -0.005356 0.236303 -0.971665 -0.964978 0.253628 0.067016 0.262278 0.937993 0.226669 0.000710
   921 0.063800 0.125300 0.013500 -0.026870 0.211761 -0.976952 -0.787094 0.597982 0.151332 0.616245 0.773020 0.150608 0.999320
   922 0.063800 0.125300 0.013500 -0.787094 0.597982 0.151332 0.026870 -0.211761 0.976952 0.616245 0.773020 0.150608 -0.004047
   923 0.063800 0.125300 0.013500 -0.026870 0.211761 -0.976952 -0.787094 0.597982 0.151332 0.616245 0.773020 0.150608 -0.000123
   931 0.067100 0.108800 0.044400 0.174645 0.376718 -0.909716 -0.712774 0.685789 0.147127 0.679299 0.622727 0.388284 1.003390
   932 0.067100 0.108800 0.044400 0.174645 0.376718 -0.909716 -0.712774 0.685789 0.147127 0.679299 0.622727 0.388284 -0.002009
   933 0.067100 0.108800 0.044400 -0.712774 0.685789 0.147127 -0.174645 -0.376718 0.909716 0.679299 0.622727 0.388284 0.001422
   941 0.033800 0.127300 0.048600 0.055925 0.469931 -0.880930 -0.963391 0.257094 0.076034 0.262212 0.844427 0.467105 0.998795
   942 0.033800 0.127300 0.048600 0.055925 0.469931 -0.880930 -0.963391 0.257094 0.076034 0.262212 0.844427 0.467105 -0.001483
   943 0.033800 0.127300 0.048600 -0.963391 0.257094 0.076034 -0.055925 -0.469931 0.880930 0.262212 0.844427 0.467105 -0.000021
  1011 0.000100 0.109300 0.077100 0.000854 0.760709 -0.649092 -0.999782 -0.012927 -0.016379 -0.020851 0.648966 0.760532 1.002335
  1012 0.000100 0.109300 0.077100 -0.999782 -0.012927 -0.016379 -0.000854 -0.760709 0.649092 -0.020851 0.648966 0.760532 -0.001793
